filename,url,description,category
i8886t.pdf,https://www.irs.gov/pub/irs-pdf/i8886t.pdf,1219 Inst 8886-T                         (PDF),instructions
i965e.pdf,https://www.irs.gov/pub/irs-pdf/i965e.pdf,1219 Inst 965-E                          (PDF),instructions
i965d.pdf,https://www.irs.gov/pub/irs-pdf/i965d.pdf,1219 Inst 965-D                          (PDF),instructions
f8917.pdf,https://www.irs.gov/pub/irs-pdf/f8917.pdf,0120 Form 8917                           (PDF),forms
f8963.pdf,https://www.irs.gov/pub/irs-pdf/f8963.pdf,0120 Form 8963                           (PDF),forms
p1660.pdf,https://www.irs.gov/pub/irs-pdf/p1660.pdf,0120 Publ 1660                           (PDF),publications
n1392.pdf,https://www.irs.gov/pub/irs-pdf/n1392.pdf,0120 Notc 1392                           (PDF),other
f6478.pdf,https://www.irs.gov/pub/irs-pdf/f6478.pdf,0120 Form 6478                           (PDF),forms
f965d.pdf,https://www.irs.gov/pub/irs-pdf/f965d.pdf,1219 Form 965-D                          (PDF),forms
f965e.pdf,https://www.irs.gov/pub/irs-pdf/f965e.pdf,1219 Form 965-E                          (PDF),forms
i8903.pdf,https://www.irs.gov/pub/irs-pdf/i8903.pdf,1219 Inst 8903                           (PDF),instructions
p5341sp.pdf,https://www.irs.gov/pub/irs-pdf/p5341sp.pdf,1219 Publ 5341 (SP)                      (PDF),publications
p5376.pdf,https://www.irs.gov/pub/irs-pdf/p5376.pdf,1219 Publ 5376                           (PDF),publications
f8985v.pdf,https://www.irs.gov/pub/irs-pdf/f8985v.pdf,1219 Form 8985-V                         (PDF),forms
f8886.pdf,https://www.irs.gov/pub/irs-pdf/f8886.pdf,1219 Form 8886                           (PDF),forms
p5386.pdf,https://www.irs.gov/pub/irs-pdf/p5386.pdf,1219 Publ 5386                           (PDF),publications
f8916a.pdf,https://www.irs.gov/pub/irs-pdf/f8916a.pdf,1119 Form 8916-A                         (PDF),forms
f1120sm3.pdf,https://www.irs.gov/pub/irs-pdf/f1120sm3.pdf,1219 Form 1120 (Schedule M-3)            (PDF),forms
f5578.pdf,https://www.irs.gov/pub/irs-pdf/f5578.pdf,1119 Form 5578                           (PDF),forms
f8896.pdf,https://www.irs.gov/pub/irs-pdf/f8896.pdf,1219 Form 8896                           (PDF),forms
f5310a.pdf,https://www.irs.gov/pub/irs-pdf/f5310a.pdf,1110 Form 5310-A                         (PDF),forms
f1028.pdf,https://www.irs.gov/pub/irs-pdf/f1028.pdf,0906 Form 1028                           (PDF),forms
i1120ss3.pdf,https://www.irs.gov/pub/irs-pdf/i1120ss3.pdf,1219 Inst 1120-S (Schedule M-3)          (PDF),instructions
f1120ss3.pdf,https://www.irs.gov/pub/irs-pdf/f1120ss3.pdf,1219 Form 1120-S (Schedule M-3)          (PDF),forms
f4461a.pdf,https://www.irs.gov/pub/irs-pdf/f4461a.pdf,1119 Form 4461-A                         (PDF),forms
f5306a.pdf,https://www.irs.gov/pub/irs-pdf/f5306a.pdf,1119 Form 5306-A                         (PDF),forms
f5306.pdf,https://www.irs.gov/pub/irs-pdf/f5306.pdf,1119 Form 5306                           (PDF),forms
f5308.pdf,https://www.irs.gov/pub/irs-pdf/f5308.pdf,1119 Form 5308                           (PDF),forms
f1065sb1.pdf,https://www.irs.gov/pub/irs-pdf/f1065sb1.pdf,0819 Form 1065 (Schedule B-1)            (PDF),forms
f8805.pdf,https://www.irs.gov/pub/irs-pdf/f8805.pdf,1119 Form 8805                           (PDF),forms
p5366.pdf,https://www.irs.gov/pub/irs-pdf/p5366.pdf,1019 Publ 5366                           (PDF),publications
p5366sp.pdf,https://www.irs.gov/pub/irs-pdf/p5366sp.pdf,1019 Publ 5366 (SP)                      (PDF),publications
p3908.pdf,https://www.irs.gov/pub/irs-pdf/p3908.pdf,0919 Publ 3908                           (PDF),publications
p4573.pdf,https://www.irs.gov/pub/irs-pdf/p4573.pdf,1019 Publ 4573                           (PDF),publications
p5352.pdf,https://www.irs.gov/pub/irs-pdf/p5352.pdf,0819 Publ 5352                           (PDF),publications
i1098c.pdf,https://www.irs.gov/pub/irs-pdf/i1098c.pdf,1119 Inst 1098-C                         (PDF),instructions
f921p.pdf,https://www.irs.gov/pub/irs-pdf/f921p.pdf,0415 Form 921-P                          (PDF),forms
f921i.pdf,https://www.irs.gov/pub/irs-pdf/f921i.pdf,0415 Form 921-I                          (PDF),forms
p3869.pdf,https://www.irs.gov/pub/irs-pdf/p3869.pdf,1118 Publ 3869                           (PDF),publications
f6497.pdf,https://www.irs.gov/pub/irs-pdf/f6497.pdf,0819 Form 6497                           (PDF),forms
p5343.pdf,https://www.irs.gov/pub/irs-pdf/p5343.pdf,0819 Publ 5343                           (PDF),publications
p4929.pdf,https://www.irs.gov/pub/irs-pdf/p4929.pdf,0919 Publ 4929                           (PDF),publications
p5303.pdf,https://www.irs.gov/pub/irs-pdf/p5303.pdf,0919 Publ 5303                           (PDF),publications
p4077.pdf,https://www.irs.gov/pub/irs-pdf/p4077.pdf,0919 Publ 4077                           (PDF),publications
p4079.pdf,https://www.irs.gov/pub/irs-pdf/p4079.pdf,0919 Publ 4079                           (PDF),publications
p5271.pdf,https://www.irs.gov/pub/irs-pdf/p5271.pdf,0919 Publ 5271                           (PDF),publications
p5005.pdf,https://www.irs.gov/pub/irs-pdf/p5005.pdf,0919 Publ 5005                           (PDF),publications
f8453x.pdf,https://www.irs.gov/pub/irs-pdf/f8453x.pdf,0819 Form 8453-X                         (PDF),forms
f673.pdf,https://www.irs.gov/pub/irs-pdf/f673.pdf,0819 Form 673                            (PDF),forms
p4054d.pdf,https://www.irs.gov/pub/irs-pdf/p4054d.pdf,0619 Publ 4054-D                         (PDF),publications
p4054c.pdf,https://www.irs.gov/pub/irs-pdf/p4054c.pdf,0619 Publ 4054-C                         (PDF),publications
p5336.pdf,https://www.irs.gov/pub/irs-pdf/p5336.pdf,0419 Publ 5336                           (PDF),publications
p4194.pdf,https://www.irs.gov/pub/irs-pdf/p4194.pdf,1014 Publ 4194                           (PDF),publications
p5335.pdf,https://www.irs.gov/pub/irs-pdf/p5335.pdf,0419 Publ 5335                           (PDF),publications
p5261.pdf,https://www.irs.gov/pub/irs-pdf/p5261.pdf,0619 Publ 5261                           (PDF),publications
n1016.pdf,https://www.irs.gov/pub/irs-pdf/n1016.pdf,0206 Notc 1016                           (PDF),other
f14154es.pdf,https://www.irs.gov/pub/irs-pdf/f14154es.pdf,0619 Form 14154 (EN-SP)                  (PDF),forms
f15094.pdf,https://www.irs.gov/pub/irs-pdf/f15094.pdf,0619 Form 15094                          (PDF),forms
p5303sp.pdf,https://www.irs.gov/pub/irs-pdf/p5303sp.pdf,0319 Publ 5303 (SP)                      (PDF),publications
p3079.pdf,https://www.irs.gov/pub/irs-pdf/p3079.pdf,1018 Publ 3079                           (PDF),publications
p5059.pdf,https://www.irs.gov/pub/irs-pdf/p5059.pdf,0519 Publ 5059                           (PDF),publications
f12203a.pdf,https://www.irs.gov/pub/irs-pdf/f12203a.pdf,0419 Form 12203-A                        (PDF),forms
f13424m.pdf,https://www.irs.gov/pub/irs-pdf/f13424m.pdf,0319 Form 13424-M                        (PDF),forms
p1518a.pdf,https://www.irs.gov/pub/irs-pdf/p1518a.pdf,1218 Publ 1518-A                         (PDF),publications
p1518asp.pdf,https://www.irs.gov/pub/irs-pdf/p1518asp.pdf,1218 Publ 1518-A (SP)                    (PDF),publications
f8951.pdf,https://www.irs.gov/pub/irs-pdf/f8951.pdf,0916 Form 8951                           (PDF),forms
f8950.pdf,https://www.irs.gov/pub/irs-pdf/f8950.pdf,1117 Form 8950                           (PDF),forms
f14815.pdf,https://www.irs.gov/pub/irs-pdf/f14815.pdf,0419 Form 14815                          (PDF),forms
f14204.pdf,https://www.irs.gov/pub/irs-pdf/f14204.pdf,0319 Form 14204                          (PDF),forms
p5328.pdf,https://www.irs.gov/pub/irs-pdf/p5328.pdf,0219 Publ 5328                           (PDF),publications
f8831.pdf,https://www.irs.gov/pub/irs-pdf/f8831.pdf,0418 Form 8831                           (PDF),forms
p4587.pdf,https://www.irs.gov/pub/irs-pdf/p4587.pdf,1118 Publ 4587                           (PDF),publications
f433b.pdf,https://www.irs.gov/pub/irs-pdf/f433b.pdf,0219 Form 433-B                          (PDF),forms
f15057.pdf,https://www.irs.gov/pub/irs-pdf/f15057.pdf,0219 Form 15057                          (PDF),forms
p5327sp.pdf,https://www.irs.gov/pub/irs-pdf/p5327sp.pdf,1218 Publ 5327 (SP)                      (PDF),publications
f8903.pdf,https://www.irs.gov/pub/irs-pdf/f8903.pdf,1218 Form 8903                           (PDF),forms
i1065sb2.pdf,https://www.irs.gov/pub/irs-pdf/i1065sb2.pdf,1218 Inst 1065 (Schedule B-2)            (PDF),instructions
f965sd.pdf,https://www.irs.gov/pub/irs-pdf/f965sd.pdf,0119 Form 965 (Schedule D)               (PDF),forms
f8865sh.pdf,https://www.irs.gov/pub/irs-pdf/f8865sh.pdf,1118 Form 8865 (Schedule H)              (PDF),forms
f1065sb2.pdf,https://www.irs.gov/pub/irs-pdf/f1065sb2.pdf,1218 Form 1065 (Schedule B-2)            (PDF),forms
n1036.pdf,https://www.irs.gov/pub/irs-pdf/n1036.pdf,1218 Notc 1036                           (PDF),other
i1120so.pdf,https://www.irs.gov/pub/irs-pdf/i1120so.pdf,1218 Inst 1120 (Schedule O)              (PDF),instructions
f1120so.pdf,https://www.irs.gov/pub/irs-pdf/f1120so.pdf,1218 Form 1120 (Schedule O)              (PDF),forms
p5327.pdf,https://www.irs.gov/pub/irs-pdf/p5327.pdf,1118 Publ 5327                           (PDF),publications
i8973.pdf,https://www.irs.gov/pub/irs-pdf/i8973.pdf,1218 Inst 8973                           (PDF),instructions
i1118sk.pdf,https://www.irs.gov/pub/irs-pdf/i1118sk.pdf,1218 Inst 1118 (Schedule K)              (PDF),instructions
i926.pdf,https://www.irs.gov/pub/irs-pdf/i926.pdf,1118 Inst 926                            (PDF),instructions
f1118sk.pdf,https://www.irs.gov/pub/irs-pdf/f1118sk.pdf,1218 Form 1118 (Schedule K)              (PDF),forms
f926.pdf,https://www.irs.gov/pub/irs-pdf/f926.pdf,1118 Form 926                            (PDF),forms
f1138.pdf,https://www.irs.gov/pub/irs-pdf/f1138.pdf,1118 Form 1138                           (PDF),forms
f14157.pdf,https://www.irs.gov/pub/irs-pdf/f14157.pdf,0618 Form 14157                          (PDF),forms
f4461.pdf,https://www.irs.gov/pub/irs-pdf/f4461.pdf,1118 Form 4461                           (PDF),forms
f4461b.pdf,https://www.irs.gov/pub/irs-pdf/f4461b.pdf,1118 Form 4461-B                         (PDF),forms
f1120idk.pdf,https://www.irs.gov/pub/irs-pdf/f1120idk.pdf,1118 Form 1120-IC-DISC (Schedule K)      (PDF),forms
f1120sb.pdf,https://www.irs.gov/pub/irs-pdf/f1120sb.pdf,1218 Form 1120 (Schedule B)              (PDF),forms
f4029.pdf,https://www.irs.gov/pub/irs-pdf/f4029.pdf,1118 Form 4029                           (PDF),forms
f8802.pdf,https://www.irs.gov/pub/irs-pdf/f8802.pdf,1118 Form 8802                           (PDF),forms
i1125e.pdf,https://www.irs.gov/pub/irs-pdf/i1125e.pdf,1018 Inst 1125-E                         (PDF),instructions
f8302.pdf,https://www.irs.gov/pub/irs-pdf/f8302.pdf,1118 Form 8302                           (PDF),forms
f5452.pdf,https://www.irs.gov/pub/irs-pdf/f5452.pdf,1018 Form 5452                           (PDF),forms
f8820.pdf,https://www.irs.gov/pub/irs-pdf/f8820.pdf,0918 Form 8820                           (PDF),forms
i8038tc.pdf,https://www.irs.gov/pub/irs-pdf/i8038tc.pdf,0918 Inst 8038-TC                        (PDF),instructions
i5713.pdf,https://www.irs.gov/pub/irs-pdf/i5713.pdf,0918 Inst 5713                           (PDF),instructions
f8947.pdf,https://www.irs.gov/pub/irs-pdf/f8947.pdf,0918 Form 8947                           (PDF),forms
i8038b.pdf,https://www.irs.gov/pub/irs-pdf/i8038b.pdf,0918 Inst 8038-B                         (PDF),instructions
f8948.pdf,https://www.irs.gov/pub/irs-pdf/f8948.pdf,0918 Form 8948                           (PDF),forms
f1066sq.pdf,https://www.irs.gov/pub/irs-pdf/f1066sq.pdf,0918 Form 1066 (Schedule Q)              (PDF),forms
f8233.pdf,https://www.irs.gov/pub/irs-pdf/f8233.pdf,0918 Form 8233                           (PDF),forms
f1041a.pdf,https://www.irs.gov/pub/irs-pdf/f1041a.pdf,0918 Form 1041-A                         (PDF),forms
f5713sc.pdf,https://www.irs.gov/pub/irs-pdf/f5713sc.pdf,0918 Form 5713 (Schedule C)              (PDF),forms
f5713sb.pdf,https://www.irs.gov/pub/irs-pdf/f5713sb.pdf,0918 Form 5713 (Schedule B)              (PDF),forms
p850enru.pdf,https://www.irs.gov/pub/irs-pdf/p850enru.pdf,0818 Publ 850 (en-ru)                    (PDF),publications
f6118.pdf,https://www.irs.gov/pub/irs-pdf/f6118.pdf,0718 Form 6118                           (PDF),forms
f4808.pdf,https://www.irs.gov/pub/irs-pdf/f4808.pdf,1116 Form 4808                           (PDF),forms
p1153.pdf,https://www.irs.gov/pub/irs-pdf/p1153.pdf,0618 Publ 1153                           (PDF),publications
p5120sp.pdf,https://www.irs.gov/pub/irs-pdf/p5120sp.pdf,0518 Publ 5120 (SP)                      (PDF),publications
p5172sp.pdf,https://www.irs.gov/pub/irs-pdf/p5172sp.pdf,0518 Publ 5172 (SP)                      (PDF),publications
p5293sp.pdf,https://www.irs.gov/pub/irs-pdf/p5293sp.pdf,0618 Publ 5293 (SP)                      (PDF),publications
p5172.pdf,https://www.irs.gov/pub/irs-pdf/p5172.pdf,0518 Publ 5172                           (PDF),publications
f14568h.pdf,https://www.irs.gov/pub/irs-pdf/f14568h.pdf,0618 Form 14568-H                        (PDF),forms
f14568e.pdf,https://www.irs.gov/pub/irs-pdf/f14568e.pdf,0618 Form 14568-E                        (PDF),forms
f13989.pdf,https://www.irs.gov/pub/irs-pdf/f13989.pdf,0512 Form 13989                          (PDF),forms
p5294esp.pdf,https://www.irs.gov/pub/irs-pdf/p5294esp.pdf,0618 Publ 5294 (EN-SP)                   (PDF),publications
p5200.pdf,https://www.irs.gov/pub/irs-pdf/p5200.pdf,0518 Publ 5200                           (PDF),publications
p5027sp.pdf,https://www.irs.gov/pub/irs-pdf/p5027sp.pdf,0518 Publ 5027 (SP)                      (PDF),publications
p5027.pdf,https://www.irs.gov/pub/irs-pdf/p5027.pdf,0518 Publ 5027                           (PDF),publications
p4344.pdf,https://www.irs.gov/pub/irs-pdf/p4344.pdf,0618 Publ 4344                           (PDF),publications
p4859.pdf,https://www.irs.gov/pub/irs-pdf/p4859.pdf,0518 Publ 4859 (EN-SP)                   (PDF),publications
p5293.pdf,https://www.irs.gov/pub/irs-pdf/p5293.pdf,0518 Publ 5293                           (PDF),publications
f12509.pdf,https://www.irs.gov/pub/irs-pdf/f12509.pdf,0518 Form 12509                          (PDF),forms
p5149.pdf,https://www.irs.gov/pub/irs-pdf/p5149.pdf,0518 Publ 5149                           (PDF),publications
p5208.pdf,https://www.irs.gov/pub/irs-pdf/p5208.pdf,0318 Publ 5208                           (PDF),publications
f14764.pdf,https://www.irs.gov/pub/irs-pdf/f14764.pdf,0218 Form 14764                          (PDF),forms
p3386.pdf,https://www.irs.gov/pub/irs-pdf/p3386.pdf,0418 Publ 3386                           (PDF),publications
f13424.pdf,https://www.irs.gov/pub/irs-pdf/f13424.pdf,0418 Form 13424                          (PDF),forms
p3953.pdf,https://www.irs.gov/pub/irs-pdf/p3953.pdf,1017 Publ 3953                           (PDF),publications
p4221pc.pdf,https://www.irs.gov/pub/irs-pdf/p4221pc.pdf,0318 Publ 4221-PC                        (PDF),publications
i8902.pdf,https://www.irs.gov/pub/irs-pdf/i8902.pdf,0418 Inst 8902                           (PDF),instructions
f14654.pdf,https://www.irs.gov/pub/irs-pdf/f14654.pdf,0917 Form 14654                          (PDF),forms
f8902.pdf,https://www.irs.gov/pub/irs-pdf/f8902.pdf,0418 Form 8902                           (PDF),forms
p4220.pdf,https://www.irs.gov/pub/irs-pdf/p4220.pdf,0318 Publ 4220                           (PDF),publications
p976sp.pdf,https://www.irs.gov/pub/irs-pdf/p976sp.pdf,0218 Publ 976 (SP)                       (PDF),publications
p5120.pdf,https://www.irs.gov/pub/irs-pdf/p5120.pdf,0218 Publ 5120                           (PDF),publications
f982.pdf,https://www.irs.gov/pub/irs-pdf/f982.pdf,0318 Form 982                            (PDF),forms
p976.pdf,https://www.irs.gov/pub/irs-pdf/p976.pdf,0218 Publ 976                            (PDF),publications
f15105.pdf,https://www.irs.gov/pub/irs-pdf/f15105.pdf,0617 Form 15105                          (PDF),forms
p947.pdf,https://www.irs.gov/pub/irs-pdf/p947.pdf,0218 Publ 947                            (PDF),publications
p4298esp.pdf,https://www.irs.gov/pub/irs-pdf/p4298esp.pdf,0118 Publ 4298 (EN-SP)                   (PDF),publications
p4512ces.pdf,https://www.irs.gov/pub/irs-pdf/p4512ces.pdf,1217 Publ 4512-C (EN-SP)                 (PDF),publications
p4512aes.pdf,https://www.irs.gov/pub/irs-pdf/p4512aes.pdf,1217 Publ 4512-A (EN-SP)                 (PDF),publications
f15107sp.pdf,https://www.irs.gov/pub/irs-pdf/f15107sp.pdf,0917 Form 15107 (SP)                     (PDF),forms
f15107.pdf,https://www.irs.gov/pub/irs-pdf/f15107.pdf,0917 Form 15107                          (PDF),forms
p3066.pdf,https://www.irs.gov/pub/irs-pdf/p3066.pdf,1217 Publ 3066                           (PDF),publications
f15104.pdf,https://www.irs.gov/pub/irs-pdf/f15104.pdf,0617 Form 15104                          (PDF),forms
f15104sp.pdf,https://www.irs.gov/pub/irs-pdf/f15104sp.pdf,0617 Form 15104 (SP)                     (PDF),forms
p4407.pdf,https://www.irs.gov/pub/irs-pdf/p4407.pdf,1217 Publ 4407                           (PDF),publications
p4336.pdf,https://www.irs.gov/pub/irs-pdf/p4336.pdf,1217 Publ 4336                           (PDF),publications
p5199sp.pdf,https://www.irs.gov/pub/irs-pdf/p5199sp.pdf,0817 Publ 5199 (SP)                      (PDF),publications
i8937.pdf,https://www.irs.gov/pub/irs-pdf/i8937.pdf,1217 Inst 8937                           (PDF),instructions
f730.pdf,https://www.irs.gov/pub/irs-pdf/f730.pdf,1217 Form 730                            (PDF),forms
f14454.pdf,https://www.irs.gov/pub/irs-pdf/f14454.pdf,1217 Form 14454                          (PDF),forms
f11c.pdf,https://www.irs.gov/pub/irs-pdf/f11c.pdf,1217 Form 11-C                           (PDF),forms
f14773a.pdf,https://www.irs.gov/pub/irs-pdf/f14773a.pdf,1217 Form 14773-A                        (PDF),forms
f14773.pdf,https://www.irs.gov/pub/irs-pdf/f14773.pdf,1217 Form 14773                          (PDF),forms
f928.pdf,https://www.irs.gov/pub/irs-pdf/f928.pdf,0917 Form 928                            (PDF),forms
f8937.pdf,https://www.irs.gov/pub/irs-pdf/f8937.pdf,1217 Form 8937                           (PDF),forms
p4932.pdf,https://www.irs.gov/pub/irs-pdf/p4932.pdf,0216 Publ 4932                           (PDF),publications
f2624.pdf,https://www.irs.gov/pub/irs-pdf/f2624.pdf,1117 Form 2624                           (PDF),forms
